year,state,district,illness_category,cases,deaths
2012,Andhra Pradesh,Vizianagaram,Water-borne,56,0
2012,Andhra Pradesh,Vizianagaram,Water-borne,33,0
2012,Andhra Pradesh,Y.S.R.,Water-borne,25,0
2012,Andhra Pradesh,Vizianagaram,Water-borne,78,0
2012,Assam,Kamrup Metro,Water-borne,27,0
2012,Assam,Sonitpur,Vector-borne,235,0
2012,Bihar,Jahanabad,Food-borne,46,0
2012,Bihar,Saharsa,Other,15,0
2012,Bihar,Gaya,Food-borne,24,0
2012,Bihar,Patna,Vector-borne,272,1
2012,Bihar,Muzaffarpur,Vector-borne,123,0
2012,Chandigarh,Chandigarh,Water-borne,67,0
2012,Chhattisgarh,Bilaspur,Food-borne,25,0
2012,Chhattisgarh,Dhamatari,Water-borne,22,0
2012,Karnataka,Tumakuru,Food-borne,14,0
2012,Kerala,Wayanad,Other,19,0
2012,Maharashtra,Nashik,Vector-borne,22,1
2012,Maharashtra,Gadchiroli,Vector-borne,17,0
2012,Maharashtra,Osmanabad,Water-borne,102,0
2012,Maharashtra,Amravati,Vector-borne,87,1
2012,Maharashtra,Thane,Vector-borne,9,1
2012,Maharashtra,Thane,Vector-borne,10,1
2012,Tamil Nadu,Krishnagiri,Vector-borne,11,0
2012,Andhra Pradesh,Y.S.R.,Water-borne,31,0
2012,Andhra Pradesh,Vizianagaram,Water-borne,52,0
2012,Andhra Pradesh,Visakhapatnam,Water-borne,36,0
2012,Bihar,West Champaran,Other,39,0
2012,Karnataka,Kolar,Vector-borne,91,0
2012,Kerala,Malappuram,Other,15,0
2012,Maharashtra,Osmanabad,Water-borne,65,0
2012,Maharashtra,Jalgaon,Water-borne,15,0
2012,Maharashtra,Dhule,Vector-borne,26,0
2012,Maharashtra,Ahmednagar,Vector-borne,11,0
2012,Maharashtra,Ratnagiri,Vector-borne,21,0
2012,Maharashtra,Osmanabad,Vector-borne,16,1
2012,Odisha,Malkangiri,Other,739,38
2012,Tamil Nadu,Salem,Vector-borne,15,0
2012,Uttar Pradesh,Pratapgarh,Food-borne,38,0
2012,West Bengal,Nadia,Food-borne,95,0
2012,Andhra Pradesh,Visakhapatnam,Water-borne,10,0
2012,Andhra Pradesh,Nizamabad,Food-borne,126,0
2012,Andhra Pradesh,Visakhapatnam,Water-borne,14,0
2012,Assam,Tinsukia,Food-borne,59,0
2012,Assam,Dhemaji,Vector-borne,11,0
2012,Assam,Sonitpur,Vector-borne,224,0
2012,Chandigarh,Chandigarh,Vector-borne,1887,0
2012,Jharkhand,Dhanbad,Vector-borne,60,0
2012,Karnataka,Chamarajanagara,Other,6,0
2012,Karnataka,Gulbarga,Vector-borne,83,0
2012,Kerala,Malappuram,Other,30,0
2012,Madhya Pradesh,Neemuch,Water-borne,70,0
2012,Madhya Pradesh,Neemuch,Food-borne,10,0
2012,Maharashtra,Dhule,Other,16,0
2012,Maharashtra,Kohlapur,Vector-borne,41,0
2012,Maharashtra,Dhule,Vector-borne,24,0
2012,Maharashtra,Ahmednagar,Other,15,1
2012,Maharashtra,Hingoli,Water-borne,181,1
2012,Puducherry,Karaikal,Vector-borne,5593,0
2012,Tamil Nadu,Erode,Vector-borne,20,0
2012,West Bengal,Nadia,Vector-borne,10,0
2012,Andhra Pradesh,Visakhapatnam,Food-borne,13,0
2012,Assam,Dibrugarh,Food-borne,50,0
2012,Bihar,Gaya,Vector-borne,23,0
2012,Bihar,Araria,Water-borne,20,0
2012,Bihar,Bhojpur,Vector-borne,36,0
2012,Gujarat,Junagadh,Vector-borne,343,5
2012,Gujarat,Anand,Water-borne,21,0
2012,Karnataka,Kolar,Vector-borne,53,0
2012,Karnataka,Bellary,Other,18,0
2012,Kerala,Alappuzha,Food-borne,400,0
2012,Kerala,Kottayam,Food-borne,30,0
2012,Kerala,Malappuram,Other,12,0
2012,Maharashtra,Parbhani,Other,25,1
2012,Maharashtra,Nashik,Vector-borne,20,0
2012,Uttar Pradesh,Kanpur Nagar,Vector-borne,394,0
2012,Andhra Pradesh,Visakhapatnam,Water-borne,54,0
2012,Assam,Bongaigaon,Vector-borne,27,1
2012,Chhattisgarh,Durg,Water-borne,579,1
2012,Jharkhand,West Singhbhum,Vector-borne,73,0
2012,Jharkhand,Bokaro,Vector-borne,27,0
2012,Karnataka,Mandya,Water-borne,12,0
2012,Kerala,Kottayam,Food-borne,25,0
2012,Kerala,Wayanad,Food-borne,73,0
2012,Maharashtra,Beed,Vector-borne,10,0
2012,Maharashtra,Ahmednagar,Other,27,1
2012,Maharashtra,Akola,Vector-borne,83,0
2012,Maharashtra,Beed,Vector-borne,10,0
2012,Maharashtra,Aurangabad,Vector-borne,22,0
2012,Maharashtra,Nashik,Food-borne,30,2
2012,Rajasthan,Bikaner,Vector-borne,103,1
2012,Uttar Pradesh,Lakhimpur Kheri,Other,9,0
2012,Uttar Pradesh,Aligarh,Other,11,0
2012,Andhra Pradesh,East Godavari,Water-borne,224,0
2012,Andhra Pradesh,Visakhapatnam,Water-borne,55,0
2012,Assam,Golaghat,Food-borne,16,0
2012,Haryana,Faridabad,Other,36,0
2012,Jammu and Kashmir,Ganderbal,Water-borne,8,0
2012,Jammu and Kashmir,Ramban,Food-borne,57,0
2012,Jharkhand,East Singhbhum,Vector-borne,73,0
2012,Maharashtra,Parbhani,Other,16,0
2012,Maharashtra,Thane,Vector-borne,25,1
2012,Maharashtra,Dhule,Vector-borne,23,0
2012,Maharashtra,Thane,Other,24,1
2012,Maharashtra,Ahmednagar,Other,12,1
2012,Maharashtra,Ahmednagar,Other,14,0
2012,Maharashtra,Ratnagiri,Vector-borne,30,0
2012,Maharashtra,Satara,Water-borne,18,0
2012,Maharashtra,Ahmednagar,Other,12,0
2012,Punjab,Amritsar,Water-borne,17,0
2012,Uttar Pradesh,Auraiya,Other,26,0
2012,Uttar Pradesh,Kanpur Nagar,Vector-borne,348,0
2012,Assam,Sivasagar,Other,16,1
2012,Assam,Sonitpur,Vector-borne,30,0
2012,Bihar,Madhubani,Food-borne,46,0
2012,Bihar,Samastipur,Vector-borne,52,0
2012,Chandigarh,Chandigarh,Vector-borne,579,0
2012,Gujarat,Mahesana,Food-borne,17,0
2012,Haryana,Jhajhar,Other,92,1
2012,Karnataka,Gulbarga,Other,25,0
2012,Kerala,Alappuzha,Other,23,0
2012,Madhya Pradesh,Mandla,Food-borne,46,0
2012,Maharashtra,Thane,Water-borne,18,0
2012,Maharashtra,Dhule,Vector-borne,31,0
2012,Maharashtra,Beed,Vector-borne,14,1
2012,Maharashtra,Amravati,Other,33,1
2012,Maharashtra,Beed,Other,33,1
2012,Maharashtra,Beed,Vector-borne,18,1
2012,Maharashtra,Beed,Vector-borne,33,0
2012,Maharashtra,Ratnagiri,Vector-borne,122,0
2012,Tamil Nadu,Dindigul,Vector-borne,23,0
2012,Tamil Nadu,Dindigul,Other,23,0
2012,Uttar Pradesh,Rae Bareli,Other,34,3
2012,Uttarakhand,Uttarkashi,Other,63,4
2012,West Bengal,Bankura,Water-borne,61,0
2012,West Bengal,Jalpaiguri,Water-borne,68,3
2012,West Bengal,Nadia,Vector-borne,49,0
2012,West Bengal,Nadia,Vector-borne,25,0
2012,Assam,Sonitpur,Water-borne,16,0
2012,Bihar,Kishanganj,Other,28,0
2012,Gujarat,Tapi,Water-borne,75,0
2012,Gujarat,Tapi,Vector-borne,175,0
2012,Gujarat,Gandhinagar,Food-borne,19,0
2012,Haryana,Jhajhar,Other,60,1
2012,Himachal Pradesh,Mandi,Other,52,3
2012,Kerala,Kollam,Other,18,0
2012,Kerala,Palakkad,Food-borne,130,0
2012,Kerala,Kollam,Food-borne,12,0
2012,Madhya Pradesh,Bhopal,Water-borne,15,0
2012,Maharashtra,Nashik,Other,20,0
2012,Maharashtra,Jalgaon,Other,39,0
2012,Maharashtra,Jalgaon,Other,35,1
2012,Maharashtra,Ahmednagar,Water-borne,93,0
2012,Manipur,Churachandpur,Vector-borne,25,0
2012,Puducherry,Karaikal,Vector-borne,1965,0
2012,Punjab,Hoshiarpur,Water-borne,40,0
2012,Rajasthan,Tonk,Food-borne,55,0
2012,Rajasthan,Dungarpur,Other,65,4
2012,Tamil Nadu,Dharmapuri,Vector-borne,11,0
2012,Tamil Nadu,Ramanathapuram,Other,13,0
2012,Tripura,Dhalai,Other,294,2
2012,Assam,Nagaon,Other,23,11
2012,Gujarat,Tapi,Water-borne,12,0
2012,Gujarat,Panchmahal,Other,14,1
2012,Gujarat,Anand,Water-borne,15,0
2012,Gujarat,Ahmedabad,Food-borne,82,0
2012,Karnataka,Belagavi,Water-borne,151,2
2012,Karnataka,Bellary,Other,26,0
2012,Maharashtra,Gadchiroli,Water-borne,25,0
2012,Maharashtra,Dhule,Vector-borne,10,0
2012,Maharashtra,Ratnagiri,Water-borne,15,0
2012,Maharashtra,Aurangabad,Vector-borne,63,1
2012,Maharashtra,Osmanabad,Other,45,1
2012,Maharashtra,Ahmednagar,Other,31,0
2012,Maharashtra,Jalgaon,Other,165,1
2012,Maharashtra,Ahmednagar,Other,28,0
2012,Maharashtra,Ahmednagar,Other,44,0
2012,Maharashtra,Ahmednagar,Vector-borne,37,0
2012,Maharashtra,Thane,Vector-borne,18,0
2012,Odisha,Nayagarh,Water-borne,32,0
2012,Puducherry,Karaikal,Vector-borne,461,0
2012,Punjab,Jalandhar,Water-borne,33,0
2012,Tamil Nadu,Ramanathapuram,Other,13,0
2012,Tamil Nadu,Sivaganga,Food-borne,26,0
2012,Uttar Pradesh,Mahoba,Food-borne,171,0
2012,West Bengal,North 24 Paraganas,Vector-borne,197,2
2012,West Bengal,Nadia,Vector-borne,31,0
2012,Andhra Pradesh,Ranga Reddy,Food-borne,26,0
2012,Andhra Pradesh,Kurnool,Water-borne,22,2
2012,Bihar,East Champaran,Food-borne,40,1
2012,Bihar,Munger,Water-borne,18,0
2012,Chhattisgarh,Jangir,Water-borne,47,0
2012,Daman and Diu,Daman,Vector-borne,70,0
2012,Daman and Diu,Diu,Vector-borne,10,0
2012,Gujarat,Kutch,Water-borne,15,1
2012,Gujarat,Surendranagar,Other,2,1
2012,Jammu and Kashmir,Ganderbal,Other,20,0
2012,Jharkhand,East Singhbhum,Vector-borne,46,0
2012,Karnataka,Bellary,Other,37,0
2012,Karnataka,Chitradurga,Other,9,0
2012,Kerala,Malappuram,Other,17,0
2012,Maharashtra,Nashik,Water-borne,12,0
2012,Maharashtra,Beed,Other,15,0
2012,Maharashtra,Bhandara,Water-borne,50,0
2012,Maharashtra,Jalgaon,Vector-borne,32,0
2012,Maharashtra,Beed,Vector-borne,15,0
2012,Maharashtra,Osmanabad,Other,28,0
2012,Maharashtra,Ahmednagar,Vector-borne,283,0
2012,Maharashtra,Amravati,Other,35,0
2012,Odisha,Cuttack,Water-borne,38,0
2012,Rajasthan,Alwar,Food-borne,10,3
2012,Rajasthan,Kota,Vector-borne,2103,2
2012,Rajasthan,Jaipur,Other,89,7
2012,Tamil Nadu,Virudhunagar,Other,17,0
2012,Tamil Nadu,Thanjavur,Vector-borne,65,0
2012,Tamil Nadu,Tiruvannamalai,Vector-borne,35,0
2012,Tamil Nadu,Ramanathapuram,Vector-borne,17,0
2012,Tamil Nadu,Karur,Other,40,0
2012,Tamil Nadu,Dindigul,Vector-borne,23,0
2012,Uttarakhand,Haridwar,Water-borne,16,1
2012,Uttarakhand,Haridwar,Vector-borne,126,1
2012,West Bengal,Jalpaiguri,Water-borne,17,0
2012,West Bengal,Birbhum,Food-borne,96,0
2012,West Bengal,North 24 Paraganas,Other,71,2
2012,West Bengal,North 24 Paraganas,Vector-borne,376,0
2012,West Bengal,Nadia,Vector-borne,37,0
2012,Assam,Nagaon,Food-borne,37,0
2012,Assam,Barpeta,Water-borne,13,0
2012,Assam,Marigaon,Water-borne,33,0
2012,Assam,Jorhat,Water-borne,84,0
2012,Bihar,Rohtas,Food-borne,25,0
2012,Gujarat,Ahmedabad,Water-borne,14,0
2012,Jammu and Kashmir,Ganderbal,Water-borne,12,0
2012,Jammu and Kashmir,Baramulla,Other,30,0
2012,Jharkhand,Pakur,Vector-borne,29,0
2012,Karnataka,Kolar,Food-borne,15,1
2012,Kerala,Kollam,Other,25,0
2012,Kerala,Malappuram,Other,17,0
2012,Maharashtra,Dhule,Other,16,0
2012,Maharashtra,Beed,Other,36,0
2012,Maharashtra,Aurangabad,Other,17,0
2012,Maharashtra,Nashik,Water-borne,46,0
2012,Maharashtra,Ahmednagar,Other,21,0
2012,Maharashtra,Nashik,Food-borne,30,0
2012,Maharashtra,Ahmednagar,Other,64,0
2012,Punjab,Moga,Water-borne,109,1
2012,Punjab,Gurdaspur,Water-borne,383,18
2012,Tamil Nadu,Thanjavur,Other,31,0
2012,Tamil Nadu,Virudhunagar,Other,31,0
2012,Tamil Nadu,Thanjavur,Other,48,0
2012,Uttar Pradesh,Rae Bareli,Food-borne,17,0
2012,Uttarakhand,Tehri Garhwal,Other,80,0
2012,Uttarakhand,Pauri Garhwal,Other,12,0
2012,West Bengal,Nadia,Food-borne,30,1
2012,Andhra Pradesh,Kurnool,Water-borne,18,0
2012,Andhra Pradesh,West Godavari,Vector-borne,58,0
2012,Assam,Barpeta,Food-borne,200,0
2012,Assam,Dibrugarh,Water-borne,67,0
2012,Bihar,Supaul,Other,46,2
2012,Bihar,East Champaran,Food-borne,93,0
2012,Bihar,Madhubani,Water-borne,71,2
2012,Chhattisgarh,Raigarh,Food-borne,20,0
2012,Chhattisgarh,Raigarh,Food-borne,55,0
2012,Gujarat,Panchmahal,Vector-borne,38,0
2012,Jammu and Kashmir,Bandipora,Water-borne,97,0
2012,Karnataka,Tumakuru,Food-borne,45,0
2012,Karnataka,Chitradurga,Other,30,0
2012,Maharashtra,Thane,Other,36,0
2012,Maharashtra,Jalgaon,Other,78,2
2012,Maharashtra,Akola,Other,109,1
2012,Maharashtra,Jalgaon,Other,34,1
2012,Maharashtra,Jalgaon,Other,56,0
2012,Maharashtra,Ratnagiri,Water-borne,22,0
2012,Maharashtra,Thane,Other,65,0
2012,Maharashtra,Osmanabad,Vector-borne,35,0
2012,Rajasthan,Rajsamand,Food-borne,19,0
2012,Rajasthan,Jhalawar,Food-borne,150,0
2012,Tamil Nadu,Tiruvannamalai,Vector-borne,32,0
2012,Tamil Nadu,Thanjavur,Vector-borne,19,0
2012,Tamil Nadu,Tiruchirappalli,Vector-borne,45,0
2012,Tamil Nadu,Ramanathapuram,Vector-borne,49,0
2012,Tamil Nadu,Ramanathapuram,Other,20,0
2012,Tamil Nadu,Virudhunagar,Vector-borne,39,0
2012,Tamil Nadu,Villupuram,Vector-borne,28,0
2012,Tamil Nadu,Pudukkottai,Vector-borne,22,0
2012,Tamil Nadu,Virudhunagar,Vector-borne,33,0
2012,Tamil Nadu,Ramanathapuram,Vector-borne,17,0
2012,Tamil Nadu,Madurai,Vector-borne,79,5
2012,Uttar Pradesh,Lakhimpur Kheri,Water-borne,24,1
2012,Uttar Pradesh,Azamgarh,Other,19,0
2012,West Bengal,Nadia,Vector-borne,26,0
2012,West Bengal,Nadia,Vector-borne,27,0
2012,Andhra Pradesh,Visakhapatnam,Water-borne,11,0
2012,Arunachal Pradesh,Upper Siang,Vector-borne,278,0
2012,Arunachal Pradesh,West Siang,Vector-borne,363,0
2012,Arunachal Pradesh,East Kameng,Vector-borne,31,1
2012,Assam,Sonitpur,Other,10,0
2012,Assam,Sivasagar,Water-borne,59,0
2012,Bihar,Samastipur,Water-borne,10,2
2012,Gujarat,Bhavnagar,Other,37,0
2012,Jammu and Kashmir,Ganderbal,Water-borne,13,0
2012,Jammu and Kashmir,Baramulla,Water-borne,238,0
2012,Karnataka,Koppal,Water-borne,16,0
2012,Karnataka,Chitradurga,Other,23,0
2012,Karnataka,Chitradurga,Water-borne,13,0
2012,Karnataka,Uttar Kannad,Water-borne,66,0
2012,Kerala,Wayanad,Respiratory,48,0
2012,Kerala,Alappuzha,Other,11,0
2012,Maharashtra,Jalgaon,Other,23,1
2012,Maharashtra,Beed,Vector-borne,32,0
2012,Maharashtra,Jalgaon,Other,115,2
2012,Maharashtra,Beed,Vector-borne,17,0
2012,Maharashtra,Ahmednagar,Other,137,0
2012,Odisha,Baleshwar,Vector-borne,310,0
2012,Punjab,Amritsar,Water-borne,20,0
2012,Tamil Nadu,Tiruchirappalli,Vector-borne,16,0
2012,Tamil Nadu,Ramanathapuram,Other,22,0
2012,Tamil Nadu,Karur,Vector-borne,17,0
2012,Uttar Pradesh,Jalaun,Other,32,2
2012,Uttarakhand,Tehri Garhwal,Other,58,1
2012,Uttarakhand,Haridwar,Water-borne,20,0
2012,West Bengal,Hooghly,Water-borne,65,2
2012,West Bengal,Darjeeling,Other,35,0
2012,West Bengal,Darjeeling,Other,75,2
2012,Andhra Pradesh,Mahabubnagar,Vector-borne,39,0
2012,Andhra Pradesh,Mahabubnagar,Vector-borne,29,0
2012,Andhra Pradesh,Chittoor,Water-borne,70,1
2012,Assam,Baksa,Food-borne,12,1
2012,Bihar,Bhojpur,Water-borne,12,1
2012,Chhattisgarh,Jangir,Water-borne,15,0
2012,Chhattisgarh,Jangir,Water-borne,30,0
2012,Chhattisgarh,Jangir,Water-borne,23,0
2012,Chhattisgarh,Koriya,Vector-borne,304,3
2012,Gujarat,Panchmahal,Vector-borne,12,0
2012,Himachal Pradesh,Hamirpur,Other,30,0
2012,Jammu and Kashmir,Anantnag,Other,14,0
2012,Jammu and Kashmir,Kulgam,Other,12,0
2012,Jammu and Kashmir,Kathua,Other,25,0
2012,Jharkhand,West Singhbhum,Water-borne,27,0
2012,Karnataka,Chitradurga,Food-borne,54,0
2012,Kerala,Thiruvananthapuram,Other,16,0
2012,Kerala,Kottayam,Food-borne,19,0
2012,Kerala,Kottayam,Other,15,0
2012,Maharashtra,Jalgaon,Other,29,1
2012,Maharashtra,Jalgaon,Other,19,1
2012,Maharashtra,Beed,Other,44,1
2012,Maharashtra,Dhule,Other,49,1
2012,Maharashtra,Osmanabad,Other,54,0
2012,Maharashtra,Jalgaon,Vector-borne,130,0
2012,Maharashtra,Osmanabad,Other,64,1
2012,Maharashtra,Parbhani,Water-borne,14,0
2012,Maharashtra,Nanded,Water-borne,25,0
2012,Maharashtra,Thane,Other,27,0
2012,Maharashtra,Buldhana,Water-borne,22,0
2012,Maharashtra,Kohlapur,Water-borne,28,0
2012,Maharashtra,Thane,Other,120,0
2012,Maharashtra,Kohlapur,Vector-borne,20,0
2012,Maharashtra,Kohlapur,Water-borne,45,0
2012,Maharashtra,Thane,Water-borne,26,0
2012,Maharashtra,Thane,Vector-borne,87,0
2012,Maharashtra,Osmanabad,Other,31,0
2012,Odisha,Rayagada,Water-borne,37,3
2012,Punjab,Gurdaspur,Water-borne,15,0
2012,Rajasthan,Bharatpur,Water-borne,17,0
2012,Tamil Nadu,Thanjavur,Vector-borne,48,0
2012,Tamil Nadu,Tiruchirappalli,Other,17,0
2012,Tamil Nadu,Villupuram,Other,19,0
2012,Tamil Nadu,Tiruchirappalli,Water-borne,19,0
2012,Tamil Nadu,Theni,Other,15,0
2012,Uttar Pradesh,Rae Bareli,Other,86,2
2012,West Bengal,Bankura,Water-borne,67,0
2012,West Bengal,Nadia,Vector-borne,59,0
2012,West Bengal,Nadia,Vector-borne,17,0
2012,West Bengal,Nadia,Vector-borne,27,0
2012,West Bengal,Nadia,Vector-borne,29,0
2012,West Bengal,Nadia,Vector-borne,16,0
2012,Andhra Pradesh,Mahabubnagar,Water-borne,22,0
2012,Andhra Pradesh,Mahabubnagar,Vector-borne,31,0
2012,Andhra Pradesh,Mahabubnagar,Vector-borne,23,0
2012,Andhra Pradesh,Nalgonda,Other,42,0
2012,Andhra Pradesh,Nalgonda,Other,77,0
2012,Andhra Pradesh,Nalgonda,Other,35,0
2012,Andhra Pradesh,Mahabubnagar,Vector-borne,19,0
2012,Andhra Pradesh,Nalgonda,Vector-borne,78,1
2012,Arunachal Pradesh,Papum Pare,Vector-borne,544,0
2012,Arunachal Pradesh,East Siang,Vector-borne,,0
2012,Assam,Dhemaji,Food-borne,90,0
2012,Gujarat,Ahmedabad,Food-borne,50,0
2012,Haryana,Panipat,Other,64,4
2012,Jammu and Kashmir,Budgam,Other,110,0
2012,Jammu and Kashmir,Kupwara,Vector-borne,130,2
2012,Jharkhand,Ranchi,Food-borne,14,2
2012,Karnataka,Tumakuru,Food-borne,29,3
2012,Karnataka,Bijapur,Other,22,0
2012,Kerala,Kottayam,Other,16,0
2012,Maharashtra,Dhule,Other,19,0
2012,Maharashtra,Nagpur,Water-borne,161,0
2012,Maharashtra,Nagpur,Water-borne,40,0
2012,Maharashtra,Beed,Other,31,0
2012,Maharashtra,Raigad,Other,18,0
2012,Maharashtra,Amravati,Other,117,4
2012,Punjab,Ludhiana,Water-borne,23,0
2012,Punjab,Patiala,Water-borne,17,1
2012,Rajasthan,Alwar,Vector-borne,,22
2012,Tamil Nadu,Thiruvarur,Vector-borne,55,0
2012,Tamil Nadu,Dharmapuri,Vector-borne,55,0
2012,Tamil Nadu,Coimbatore,Food-borne,49,0
2012,Uttar Pradesh,Auraiya,Other,50,1
2012,West Bengal,Bankura,Water-borne,90,0
2012,West Bengal,Jalpaiguri,Food-borne,28,0
2012,West Bengal,Hooghly,Vector-borne,22,0
2012,West Bengal,Jalpaiguri,Water-borne,23,0
2012,Andhra Pradesh,Nalgonda,Other,113,0
2012,Andhra Pradesh,Kurnool,Water-borne,28,0
2012,Andhra Pradesh,Nalgonda,Other,234,0
2012,Andhra Pradesh,Medak,Water-borne,34,0
2012,Andhra Pradesh,Karimnagar,Water-borne,30,0
2012,Andhra Pradesh,Mahabubnagar,Vector-borne,50,0
2012,Assam,Jorhat,Food-borne,17,0
2012,Bihar,Saharsa,Water-borne,25,0
2012,Bihar,Saharsa,Food-borne,21,0
2012,Bihar,Lakhisarai,Water-borne,15,1
2012,Bihar,Nalanda,Water-borne,18,0
2012,Bihar,Rohtas,Food-borne,43,0
2012,Bihar,Rohtas,Water-borne,40,0
2012,Bihar,Madhubani,Food-borne,18,0
2012,Chhattisgarh,Dhamatari,Water-borne,21,0
2012,Chhattisgarh,Jangir,Water-borne,31,0
2012,Chhattisgarh,Jangir,Vector-borne,21,0
2012,Gujarat,Ahmedabad,Food-borne,26,0
2012,Haryana,Karnal,Water-borne,26,0
2012,Himachal Pradesh,Sirmaur,Food-borne,90,0
2012,Karnataka,Udupi,Other,14,0
2012,Maharashtra,Akola,Other,25,1
2012,Maharashtra,Gondia,Water-borne,172,0
2012,Maharashtra,Beed,Other,19,0
2012,Maharashtra,Beed,Vector-borne,13,0
2012,Maharashtra,Jalgaon,Other,28,0
2012,Maharashtra,Dhule,Water-borne,54,0
2012,Maharashtra,Bhandara,Water-borne,12,1
2012,Maharashtra,Nanded,Water-borne,204,0
2012,Maharashtra,Osmanabad,Other,25,1
2012,Maharashtra,Nanded,Water-borne,20,0
2012,Tamil Nadu,Tiruchirappalli,Vector-borne,35,0
2012,Tamil Nadu,Kanchipuram,Other,32,0
2012,Tamil Nadu,Thanjavur,Other,37,0
2012,Uttar Pradesh,Jalaun,Water-borne,29,0
2012,Uttar Pradesh,Hardoi,Water-borne,17,0
2012,Uttarakhand,Rudraprayag,Other,36,0
2012,West Bengal,Murshidabad,Other,16,0
2012,West Bengal,Dakshin Dinajpur,Other,193,5
2012,Andhra Pradesh,Mahabubnagar,Vector-borne,38,0
2012,Andhra Pradesh,Mahabubnagar,Water-borne,24,1
2012,Andhra Pradesh,Nalgonda,Other,40,1
2012,Assam,Bongaigaon,Water-borne,12,2
2012,Bihar,Aurangabad,Water-borne,25,0
2012,Bihar,Rohtas,Water-borne,27,2
2012,Bihar,Gaya,Water-borne,27,0
2012,Bihar,Gaya,Water-borne,35,2
2012,Bihar,Bhojpur,Water-borne,39,0
2012,Bihar,Bhojpur,Water-borne,25,2
2012,Bihar,Bhojpur,Water-borne,37,0
2012,Chhattisgarh,Dhamatari,Water-borne,36,0
2012,Chhattisgarh,Raipur,Water-borne,54,0
2012,Chhattisgarh,Mahasamund,Water-borne,26,1
2012,Chhattisgarh,Mahasamund,Water-borne,66,0
2012,Chhattisgarh,Mahasamund,Water-borne,53,1
2012,Chhattisgarh,Mahasamund,Water-borne,102,3
2012,Chhattisgarh,Mahasamund,Water-borne,98,2
2012,Chhattisgarh,Korba,Water-borne,23,1
2012,Chhattisgarh,Mahasamund,Water-borne,90,2
2012,Gujarat,Patan,Other,19,0
2012,Gujarat,Kutch,Water-borne,33,0
2012,Gujarat,Junagadh,Food-borne,18,0
2012,Gujarat,Ahmedabad,Water-borne,136,0
2012,Haryana,Jind,Water-borne,119,0
2012,Jammu and Kashmir,Pulwama,Water-borne,34,0
2012,Karnataka,Chamarajanagara,Water-borne,24,0
2012,Karnataka,Chikkamagaluru,Water-borne,20,0
2012,Karnataka,Bijapur,Water-borne,85,0
2012,Karnataka,Dakshina Kannada,Other,41,2
2012,Madhya Pradesh,Ujjain,Food-borne,157,0
2012,Madhya Pradesh,Rewa,Food-borne,32,0
2012,Maharashtra,Raigad,Other,25,0
2012,Maharashtra,Jalna,Water-borne,24,0
2012,Maharashtra,Nandurbar,Water-borne,18,0
2012,Maharashtra,Beed,Vector-borne,68,0
2012,Maharashtra,Raigad,Vector-borne,49,0
2012,Rajasthan,Banswara,Water-borne,125,0
2012,Tamil Nadu,Tiruchirappalli,Other,87,0
2012,Tamil Nadu,Virudhunagar,Other,44,1
2012,Tamil Nadu,Thanjavur,Other,120,0
2012,Tamil Nadu,Ramanathapuram,Vector-borne,31,0
2012,Tamil Nadu,Theni,Vector-borne,26,0
2012,Tamil Nadu,Salem,Vector-borne,30,0
2012,Tamil Nadu,Ramanathapuram,Vector-borne,25,0
2012,Uttar Pradesh,Hardoi,Water-borne,14,1
2012,Uttar Pradesh,Pratapgarh,Water-borne,19,0
2012,Andhra Pradesh,Nalgonda,Water-borne,24,0
2012,Andhra Pradesh,Mahabubnagar,Vector-borne,52,0
2012,Arunachal Pradesh,East Siang,Other,512,0
2012,Bihar,Lakhisarai,Water-borne,15,0
2012,Bihar,Samastipur,Food-borne,23,0
2012,Bihar,Nalanda,Water-borne,36,0
2012,Bihar,Nalanda,Water-borne,16,0
2012,Bihar,Nalanda,Food-borne,15,0
2012,Bihar,Siwan,Water-borne,30,1
2012,Bihar,Patna,Water-borne,14,1
2012,Chhattisgarh,Jangir,Water-borne,15,0
2012,Chhattisgarh,Raipur,Food-borne,354,0
2012,Gujarat,Dahod,Water-borne,20,0
2012,Haryana,Karnal,Water-borne,13,0
2012,Jammu and Kashmir,Budgam,Water-borne,140,0
2012,Kerala,Kollam,Food-borne,30,0
2012,Madhya Pradesh,Rewa,Water-borne,18,0
2012,Maharashtra,Nanded,Water-borne,20,0
2012,Maharashtra,Bhandara,Water-borne,23,0
2012,Maharashtra,Latur,Water-borne,57,0
2012,Odisha,Subarnapur,Water-borne,24,0
2012,Punjab,Patiala,Water-borne,18,0
2012,Tamil Nadu,Tiruchirappalli,Vector-borne,20,0
2012,Tamil Nadu,Theni,Vector-borne,30,0
2012,Tamil Nadu,Pudukkottai,Other,16,0
2012,Tamil Nadu,Salem,Water-borne,86,0
2012,Tamil Nadu,Salem,Vector-borne,30,0
2012,Tamil Nadu,Virudhunagar,Other,22,2
2012,Uttar Pradesh,Lucknow,Water-borne,29,0
2012,Uttar Pradesh,Gorakhpur,Water-borne,16,2
2012,West Bengal,Hooghly,Water-borne,219,0
2012,West Bengal,Jalpaiguri,Water-borne,19,0
2012,West Bengal,Hooghly,Water-borne,22,0
2012,West Bengal,Birbhum,Water-borne,19,0
2012,Arunachal Pradesh,East Siang,Other,242,0
2012,Bihar,Nawada,Water-borne,62,2
2012,Bihar,Lakhisarai,Water-borne,30,0
